datePulled,contract,type,expiry,strike,bid,ask,volume,oi,lastTrd,impVol
2020-08-02,SPY200821C00327000,CALL,2020-08-21,327.00,5.67,5.70,"3,412","12,653",2020-07-31 4:11PM EDT,19.96%
2020-08-02,SPY200821C00328000,CALL,2020-08-21,328.00,5.08,5.11,"1,573","9,158",2020-07-31 4:04PM EDT,19.54%
2020-08-02,SPY200821C00329000,CALL,2020-08-21,329.00,4.53,4.56,"2,372","8,432",2020-07-31 4:14PM EDT,19.15%
2020-08-02,SPY200821C00330000,CALL,2020-08-21,330.00,4.01,4.04,"12,401","43,583",2020-07-31 4:14PM EDT,18.78%
2020-08-02,SPY200821C00331000,CALL,2020-08-21,331.00,3.53,3.55,"2,504","10,668",2020-07-31 4:14PM EDT,18.38%
2020-08-02,SPY200821C00332000,CALL,2020-08-21,332.00,3.08,3.11,"2,314","11,067",2020-07-31 4:13PM EDT,18.07%
2020-08-02,SPY200821C00333000,CALL,2020-08-21,333.00,2.67,2.69,"2,787","14,750",2020-07-31 4:14PM EDT,17.70%
2020-08-02,SPY200821C00334000,CALL,2020-08-21,334.00,2.29,2.31,"2,176","8,612",2020-07-31 4:14PM EDT,17.37%
2020-08-02,SPY200821C00335000,CALL,2020-08-21,335.00,1.95,1.97,"5,931","52,016",2020-07-31 4:13PM EDT,17.05%
2020-08-02,SPY200821C00336000,CALL,2020-08-21,336.00,1.65,1.67,"2,441","5,585",2020-07-31 4:13PM EDT,16.77%
2020-08-02,SPY200821C00337000,CALL,2020-08-21,337.00,1.38,1.40,"1,122","8,786",2020-07-31 4:14PM EDT,16.50%
2020-08-02,SPY200821C00338000,CALL,2020-08-21,338.00,1.16,1.18,926,"12,360",2020-07-31 4:14PM EDT,16.32%
2020-08-02,SPY200821C00339000,CALL,2020-08-21,339.00,0.96,0.98,554,"5,491",2020-07-31 4:09PM EDT,16.11%
2020-08-02,SPY200821C00340000,CALL,2020-08-21,340.00,0.80,0.81,"1,880","26,123",2020-07-31 4:14PM EDT,15.93%
2020-08-02,SPY200821C00341000,CALL,2020-08-21,341.00,0.66,0.68,755,"5,003",2020-07-31 4:00PM EDT,15.87%
2020-08-02,SPY200821C00342000,CALL,2020-08-21,342.00,0.55,0.56,264,"4,634",2020-07-31 4:08PM EDT,15.75%
2020-08-02,SPY200821C00343000,CALL,2020-08-21,343.00,0.45,0.46,"1,949","5,915",2020-07-31 4:12PM EDT,15.66%
2020-08-02,SPY200821C00344000,CALL,2020-08-21,344.00,0.38,0.39,83,"14,921",2020-07-31 4:05PM EDT,15.71%
2020-08-02,SPY200821C00345000,CALL,2020-08-21,345.00,0.31,0.32,514,"21,707",2020-07-31 4:03PM EDT,15.65%
2020-08-02,SPY200821C00346000,CALL,2020-08-21,346.00,0.26,0.27,"1,179","2,429",2020-07-31 3:59PM EDT,15.72%
2020-08-02,SPY200821C00347000,CALL,2020-08-21,347.00,0.22,0.23,58,"1,913",2020-07-31 3:50PM EDT,15.82%
2020-08-02,SPY200821C00348000,CALL,2020-08-21,348.00,0.18,0.19,748,"1,558",2020-07-31 4:12PM EDT,15.82%
2020-08-02,SPY200821C00349000,CALL,2020-08-21,349.00,0.15,0.16,275,"1,772",2020-07-31 3:59PM EDT,15.92%
2020-08-02,SPY200821C00350000,CALL,2020-08-21,350.00,0.13,0.14,"1,306","15,457",2020-07-31 4:00PM EDT,16.09%
2020-08-02,SPY200821C00351000,CALL,2020-08-21,351.00,0.11,0.12,17,"1,336",2020-07-31 3:51PM EDT,16.21%
2020-08-02,SPY200821C00352000,CALL,2020-08-21,352.00,0.10,0.11,4,"1,979",2020-07-31 3:48PM EDT,16.50%
2020-08-02,SPY200821C00353000,CALL,2020-08-21,353.00,0.08,0.09,7,"1,789",2020-07-31 3:18PM EDT,16.50%
2020-08-02,SPY200821C00354000,CALL,2020-08-21,354.00,0.07,0.08,6,"2,283",2020-07-31 3:59PM EDT,16.70%
2020-08-02,SPY200821C00355000,CALL,2020-08-21,355.00,0.06,0.07,656,"17,035",2020-07-31 4:00PM EDT,16.90%
2020-08-02,SPY200821C00356000,CALL,2020-08-21,356.00,0.05,0.06,10,72,2020-07-31 3:49PM EDT,16.99%
2020-08-02,SPY200821C00357000,CALL,2020-08-21,357.00,0.05,0.06,241,46,2020-07-30 10:22AM EDT,17.48%
2020-08-02,SPY200821C00358000,CALL,2020-08-21,358.00,0.04,0.05,20,92,2020-07-31 9:47AM EDT,17.58%
2020-08-02,SPY200821C00360000,CALL,2020-08-21,360.00,0.03,0.04,"1,650","6,885",2020-07-31 3:43PM EDT,17.97%
2020-08-02,SPY200821C00365000,CALL,2020-08-21,365.00,0.02,0.03,22,"6,346",2020-07-31 3:42PM EDT,19.53%
2020-08-02,SPY200821C00370000,CALL,2020-08-21,370.00,0.01,0.02,4,"3,132",2020-07-31 1:24PM EDT,20.70%
2020-08-02,SPY200821C00375000,CALL,2020-08-21,375.00,0.01,0.02,4,"3,902",2020-07-31 3:42PM EDT,22.66%
2020-08-02,SPY200821C00380000,CALL,2020-08-21,380.00,0.00,0.01,21,"6,849",2020-07-31 3:59PM EDT,23.05%
2020-08-02,SPY200821C00385000,CALL,2020-08-21,385.00,0.00,0.01,30,"1,224",2020-07-27 12:29PM EDT,24.61%
2020-08-02,SPY200821C00390000,CALL,2020-08-21,390.00,0.00,0.01,10,"6,942",2020-07-31 9:36AM EDT,26.56%
2020-08-02,SPY200821C00395000,CALL,2020-08-21,395.00,0.00,0.01,23,"4,957",2020-07-22 1:29PM EDT,28.13%
2020-08-02,SPY200821C00400000,CALL,2020-08-21,400.00,0.00,0.01,198,"9,096",2020-07-30 2:03PM EDT,29.69%
2020-08-02,SPY200821C00405000,CALL,2020-08-21,405.00,0.00,0.01,5,"1,335",2020-07-30 9:30AM EDT,31.25%
2020-08-02,SPY200821C00410000,CALL,2020-08-21,410.00,0.00,0.01,2,945,2020-07-28 10:02AM EDT,32.81%
2020-08-02,SPY200821C00415000,CALL,2020-08-21,415.00,0.00,0.01,33,295,2020-07-17 1:45PM EDT,34.77%
2020-08-02,SPY200821C00420000,CALL,2020-08-21,420.00,0.00,0.01,7,"3,335",2020-07-20 3:16PM EDT,35.94%
2020-08-02,SPY200821C00425000,CALL,2020-08-21,425.00,0.00,0.01,1,"1,531",2020-07-28 1:16PM EDT,37.50%
2020-08-02,SPY200821P00140000,PUT,2020-08-21,140.00,0.00,0.01,103,"6,048",2020-07-31 3:56PM EDT,109.38%
2020-08-02,SPY200821P00145000,PUT,2020-08-21,145.00,0.01,0.02,70,"2,205",2020-07-31 3:06PM EDT,114.84%
2020-08-02,SPY200821P00150000,PUT,2020-08-21,150.00,0.01,0.02,1,"9,297",2020-07-29 10:23AM EDT,110.16%
2020-08-02,SPY200821P00155000,PUT,2020-08-21,155.00,0.01,0.02,281,"3,071",2020-07-30 10:48AM EDT,106.25%
2020-08-02,SPY200821P00160000,PUT,2020-08-21,160.00,0.01,0.02,1,"4,013",2020-07-31 12:57PM EDT,101.56%
2020-08-02,SPY200821P00165000,PUT,2020-08-21,165.00,0.01,0.02,1,"16,091",2020-07-31 1:02PM EDT,96.88%
2020-08-02,SPY200821P00170000,PUT,2020-08-21,170.00,0.01,0.02,60,"4,423",2020-07-31 1:14PM EDT,93.75%
2020-08-02,SPY200821P00175000,PUT,2020-08-21,175.00,0.02,0.03,2,"3,228",2020-07-30 10:34AM EDT,93.36%
2020-08-02,SPY200821P00180000,PUT,2020-08-21,180.00,0.02,0.03,1,"8,100",2020-07-31 9:37AM EDT,89.45%
2020-08-02,SPY200821P00185000,PUT,2020-08-21,185.00,0.02,0.03,500,"4,916",2020-07-30 12:17PM EDT,85.55%
2020-08-02,SPY200821P00190000,PUT,2020-08-21,190.00,0.03,0.04,275,"6,918",2020-07-31 12:03PM EDT,84.38%
2020-08-02,SPY200821P00195000,PUT,2020-08-21,195.00,0.03,0.04,1,"6,806",2020-07-30 9:55AM EDT,80.47%
2020-08-02,SPY200821P00200000,PUT,2020-08-21,200.00,0.03,0.04,446,"71,986",2020-07-31 3:56PM EDT,76.95%
2020-08-02,SPY200821P00205000,PUT,2020-08-21,205.00,0.04,0.05,16,"6,373",2020-07-29 10:51AM EDT,75.20%
2020-08-02,SPY200821P00210000,PUT,2020-08-21,210.00,0.05,0.06,10,"7,888",2020-07-31 3:37PM EDT,73.05%
2020-08-02,SPY200821P00215000,PUT,2020-08-21,215.00,0.06,0.07,211,"6,992",2020-07-31 2:42PM EDT,70.70%
2020-08-02,SPY200821P00220000,PUT,2020-08-21,220.00,0.06,0.07,36,"14,381",2020-07-31 1:26PM EDT,67.19%
2020-08-02,SPY200821P00221000,PUT,2020-08-21,221.00,0.07,0.08,120,"2,387",2020-07-30 4:14PM EDT,67.58%
2020-08-02,SPY200821P00222000,PUT,2020-08-21,222.00,0.07,0.08,3,"9,074",2020-07-31 3:59PM EDT,66.80%
2020-08-02,SPY200821P00223000,PUT,2020-08-21,223.00,0.07,0.08,1,"2,292",2020-07-31 11:38AM EDT,66.21%
2020-08-02,SPY200821P00224000,PUT,2020-08-21,224.00,0.07,0.08,6,"1,987",2020-07-31 2:39PM EDT,65.43%
2020-08-02,SPY200821P00225000,PUT,2020-08-21,225.00,0.08,0.09,113,"12,853",2020-07-31 1:18PM EDT,65.63%
2020-08-02,SPY200821P00226000,PUT,2020-08-21,226.00,0.08,0.09,1,"1,195",2020-07-31 2:35PM EDT,65.04%
2020-08-02,SPY200821P00227000,PUT,2020-08-21,227.00,0.08,0.09,21,"2,029",2020-07-31 4:13PM EDT,64.26%
2020-08-02,SPY200821P00228000,PUT,2020-08-21,228.00,0.08,0.09,13,"1,567",2020-07-31 3:08PM EDT,63.48%
2020-08-02,SPY200821P00229000,PUT,2020-08-21,229.00,0.08,0.09,20,"1,877",2020-07-31 3:25PM EDT,62.89%
2020-08-02,SPY200821P00230000,PUT,2020-08-21,230.00,0.09,0.10,26,"31,123",2020-07-31 3:12PM EDT,62.99%
2020-08-02,SPY200821P00231000,PUT,2020-08-21,231.00,0.09,0.10,20,"1,522",2020-07-30 4:13PM EDT,62.31%
2020-08-02,SPY200821P00232000,PUT,2020-08-21,232.00,0.09,0.10,2,"1,876",2020-07-29 3:39PM EDT,61.52%
2020-08-02,SPY200821P00233000,PUT,2020-08-21,233.00,0.09,0.10,16,"1,815",2020-07-31 1:09PM EDT,60.94%
2020-08-02,SPY200821P00234000,PUT,2020-08-21,234.00,0.10,0.11,1,"1,927",2020-07-31 10:21AM EDT,60.94%
2020-08-02,SPY200821P00235000,PUT,2020-08-21,235.00,0.10,0.11,67,"12,398",2020-07-31 4:11PM EDT,60.16%
2020-08-02,SPY200821P00236000,PUT,2020-08-21,236.00,0.10,0.11,100,"3,065",2020-07-30 4:08PM EDT,59.57%
2020-08-02,SPY200821P00237000,PUT,2020-08-21,237.00,0.10,0.11,2,"1,970",2020-07-31 9:52AM EDT,58.79%
2020-08-02,SPY200821P00238000,PUT,2020-08-21,238.00,0.11,0.12,10,"2,496",2020-07-31 3:27PM EDT,58.79%
2020-08-02,SPY200821P00239000,PUT,2020-08-21,239.00,0.11,0.12,11,"3,371",2020-07-31 4:11PM EDT,58.11%
2020-08-02,SPY200821P00240000,PUT,2020-08-21,240.00,0.11,0.12,209,"30,777",2020-07-31 4:11PM EDT,57.42%
2020-08-02,SPY200821P00241000,PUT,2020-08-21,241.00,0.11,0.12,83,"2,730",2020-07-31 1:30PM EDT,56.64%
2020-08-02,SPY200821P00242000,PUT,2020-08-21,242.00,0.12,0.13,2,"1,928",2020-07-31 2:59PM EDT,56.64%
2020-08-02,SPY200821P00243000,PUT,2020-08-21,243.00,0.12,0.13,8,"4,381",2020-07-30 10:06AM EDT,55.86%
2020-08-02,SPY200821P00244000,PUT,2020-08-21,244.00,0.12,0.13,1,"3,065",2020-07-30 1:34PM EDT,55.18%
2020-08-02,SPY200821P00245000,PUT,2020-08-21,245.00,0.13,0.14,30,"10,324",2020-07-31 3:59PM EDT,55.08%
2020-08-02,SPY200821P00246000,PUT,2020-08-21,246.00,0.13,0.14,1,"2,662",2020-07-31 9:32AM EDT,54.39%
2020-08-02,SPY200821P00247000,PUT,2020-08-21,247.00,0.13,0.14,2,"3,465",2020-07-31 3:50PM EDT,53.71%
2020-08-02,SPY200821P00248000,PUT,2020-08-21,248.00,0.14,0.15,1,"3,022",2020-07-31 2:35PM EDT,53.52%
2020-08-02,SPY200821P00249000,PUT,2020-08-21,249.00,0.14,0.15,121,"4,450",2020-07-31 10:18AM EDT,52.83%
2020-08-02,SPY200821P00250000,PUT,2020-08-21,250.00,0.15,0.16,"4,122","77,321",2020-07-31 4:04PM EDT,52.54%
2020-08-02,SPY200821P00251000,PUT,2020-08-21,251.00,0.15,0.16,13,"4,002",2020-07-29 3:34PM EDT,51.86%
2020-08-02,SPY200821P00252000,PUT,2020-08-21,252.00,0.15,0.16,1,"3,085",2020-07-31 2:59PM EDT,51.17%
2020-08-02,SPY200821P00253000,PUT,2020-08-21,253.00,0.16,0.17,5,"7,879",2020-07-31 10:41AM EDT,50.93%
2020-08-02,SPY200821P00254000,PUT,2020-08-21,254.00,0.16,0.17,29,"2,553",2020-07-31 3:15PM EDT,50.20%
2020-08-02,SPY200821P00255000,PUT,2020-08-21,255.00,0.17,0.18,139,"26,695",2020-07-31 3:59PM EDT,50.15%
2020-08-02,SPY200821P00256000,PUT,2020-08-21,256.00,0.17,0.18,6,"3,583",2020-07-31 12:35PM EDT,49.41%
2020-08-02,SPY200821P00257000,PUT,2020-08-21,257.00,0.18,0.19,2,"7,913",2020-07-31 12:17PM EDT,49.12%
2020-08-02,SPY200821P00258000,PUT,2020-08-21,258.00,0.18,0.19,428,"42,507",2020-07-31 3:59PM EDT,48.44%
2020-08-02,SPY200821P00259000,PUT,2020-08-21,259.00,0.19,0.20,"8,021","4,009",2020-07-31 2:02PM EDT,48.10%
2020-08-02,SPY200821P00260000,PUT,2020-08-21,260.00,0.20,0.21,"8,315","41,550",2020-07-31 4:01PM EDT,47.75%
2020-08-02,SPY200821P00261000,PUT,2020-08-21,261.00,0.20,0.21,2,"4,106",2020-07-31 12:52PM EDT,47.07%
2020-08-02,SPY200821P00262000,PUT,2020-08-21,262.00,0.21,0.22,22,"4,115",2020-07-31 12:18PM EDT,46.68%
2020-08-02,SPY200821P00263000,PUT,2020-08-21,263.00,0.22,0.23,27,"3,356",2020-07-31 2:55PM EDT,46.29%
2020-08-02,SPY200821P00264000,PUT,2020-08-21,264.00,0.22,0.23,24,"4,983",2020-07-31 3:52PM EDT,45.61%
2020-08-02,SPY200821P00265000,PUT,2020-08-21,265.00,0.23,0.24,"5,673","64,353",2020-07-31 3:59PM EDT,45.17%
2020-08-02,SPY200821P00266000,PUT,2020-08-21,266.00,0.24,0.25,56,"3,540",2020-07-31 2:45PM EDT,44.73%
2020-08-02,SPY200821P00267000,PUT,2020-08-21,267.00,0.24,0.26,50,"3,607",2020-07-31 2:52PM EDT,44.34%
2020-08-02,SPY200821P00268000,PUT,2020-08-21,268.00,0.25,0.26,61,"7,689",2020-07-31 3:42PM EDT,43.60%
2020-08-02,SPY200821P00269000,PUT,2020-08-21,269.00,0.26,0.27,31,"4,492",2020-07-31 3:45PM EDT,43.16%
2020-08-02,SPY200821P00270000,PUT,2020-08-21,270.00,0.27,0.28,"1,239","48,327",2020-07-31 4:04PM EDT,42.73%
2020-08-02,SPY200821P00271000,PUT,2020-08-21,271.00,0.28,0.29,38,"7,317",2020-07-31 3:13PM EDT,42.24%
2020-08-02,SPY200821P00272000,PUT,2020-08-21,272.00,0.29,0.30,71,"5,769",2020-07-31 3:43PM EDT,41.75%
2020-08-02,SPY200821P00273000,PUT,2020-08-21,273.00,0.30,0.31,57,"7,764",2020-07-31 3:57PM EDT,41.26%
2020-08-02,SPY200821P00274000,PUT,2020-08-21,274.00,0.31,0.32,"3,152","4,462",2020-07-31 3:57PM EDT,40.77%
2020-08-02,SPY200821P00275000,PUT,2020-08-21,275.00,0.32,0.33,"17,803","45,954",2020-07-31 4:13PM EDT,40.28%
2020-08-02,SPY200821P00276000,PUT,2020-08-21,276.00,0.33,0.35,79,"3,255",2020-07-31 3:58PM EDT,39.99%
2020-08-02,SPY200821P00277000,PUT,2020-08-21,277.00,0.35,0.36,78,"7,873",2020-07-31 3:38PM EDT,39.45%
2020-08-02,SPY200821P00278000,PUT,2020-08-21,278.00,0.36,0.37,329,"4,467",2020-07-31 3:57PM EDT,38.92%
2020-08-02,SPY200821P00279000,PUT,2020-08-21,279.00,0.38,0.39,458,"9,457",2020-07-31 3:58PM EDT,38.55%
2020-08-02,SPY200821P00280000,PUT,2020-08-21,280.00,0.39,0.40,"37,021","77,835",2020-07-31 4:10PM EDT,37.99%
2020-08-02,SPY200821P00281000,PUT,2020-08-21,281.00,0.41,0.42,144,"6,019",2020-07-31 3:57PM EDT,37.60%
2020-08-02,SPY200821P00282000,PUT,2020-08-21,282.00,0.43,0.44,"3,382","6,977",2020-07-31 3:57PM EDT,37.21%
2020-08-02,SPY200821P00283000,PUT,2020-08-21,283.00,0.45,0.46,496,"9,224",2020-07-31 4:01PM EDT,36.77%
2020-08-02,SPY200821P00284000,PUT,2020-08-21,284.00,0.47,0.48,130,"6,671",2020-07-31 3:57PM EDT,36.33%
2020-08-02,SPY200821P00285000,PUT,2020-08-21,285.00,0.49,0.51,"13,510","68,485",2020-07-31 4:10PM EDT,36.01%
2020-08-02,SPY200821P00286000,PUT,2020-08-21,286.00,0.52,0.53,"1,637","5,473",2020-07-31 4:08PM EDT,35.52%
2020-08-02,SPY200821P00287000,PUT,2020-08-21,287.00,0.54,0.56,"1,030","4,680",2020-07-31 3:56PM EDT,35.16%
2020-08-02,SPY200821P00288000,PUT,2020-08-21,288.00,0.57,0.59,666,"10,686",2020-07-31 4:05PM EDT,34.79%
2020-08-02,SPY200821P00289000,PUT,2020-08-21,289.00,0.60,0.62,"3,335","5,686",2020-07-31 4:05PM EDT,34.38%
2020-08-02,SPY200821P00290000,PUT,2020-08-21,290.00,0.64,0.65,"11,179","80,241",2020-07-31 4:10PM EDT,33.96%
2020-08-02,SPY200821P00291000,PUT,2020-08-21,291.00,0.67,0.68,569,"13,363",2020-07-31 3:32PM EDT,33.50%
2020-08-02,SPY200821P00292000,PUT,2020-08-21,292.00,0.71,0.72,"1,091","10,626",2020-07-31 3:56PM EDT,33.15%
2020-08-02,SPY200821P00293000,PUT,2020-08-21,293.00,0.75,0.77,"1,193","8,446",2020-07-31 3:50PM EDT,32.86%
2020-08-02,SPY200821P00294000,PUT,2020-08-21,294.00,0.80,0.81,"1,134","13,200",2020-07-31 4:14PM EDT,32.45%
2020-08-02,SPY200821P00295000,PUT,2020-08-21,295.00,0.85,0.86,"8,833","56,947",2020-07-31 4:14PM EDT,32.11%
2020-08-02,SPY200821P00296000,PUT,2020-08-21,296.00,0.90,0.91,"1,147","11,684",2020-07-31 4:07PM EDT,31.74%
2020-08-02,SPY200821P00297000,PUT,2020-08-21,297.00,0.95,0.96,"1,277","12,652",2020-07-31 4:08PM EDT,31.35%
2020-08-02,SPY200821P00298000,PUT,2020-08-21,298.00,1.01,1.02,"4,982","15,227",2020-07-31 4:00PM EDT,30.99%
2020-08-02,SPY200821P00299000,PUT,2020-08-21,299.00,1.07,1.09,"1,487","18,375",2020-07-31 4:14PM EDT,30.70%
2020-08-02,SPY200821P00300000,PUT,2020-08-21,300.00,1.14,1.15,"8,722","105,923",2020-07-31 4:14PM EDT,30.29%
2020-08-02,SPY200821P00301000,PUT,2020-08-21,301.00,1.21,1.23,"3,054","11,150",2020-07-31 4:09PM EDT,29.99%
2020-08-02,SPY200821P00302000,PUT,2020-08-21,302.00,1.29,1.30,"1,696","10,919",2020-07-31 4:10PM EDT,29.59%
2020-08-02,SPY200821P00303000,PUT,2020-08-21,303.00,1.37,1.39,"2,150","16,502",2020-07-31 4:05PM EDT,29.30%
2020-08-02,SPY200821P00304000,PUT,2020-08-21,304.00,1.46,1.48,"2,092","7,186",2020-07-31 4:00PM EDT,28.96%
2020-08-02,SPY200821P00305000,PUT,2020-08-21,305.00,1.56,1.57,"17,219","108,729",2020-07-31 4:14PM EDT,28.58%
2020-08-02,SPY200821P00306000,PUT,2020-08-21,306.00,1.66,1.67,"4,133","16,834",2020-07-31 4:14PM EDT,28.22%
2020-08-02,SPY200821P00307000,PUT,2020-08-21,307.00,1.76,1.78,"2,628","18,615",2020-07-31 4:13PM EDT,27.89%
2020-08-02,SPY200821P00308000,PUT,2020-08-21,308.00,1.88,1.89,"1,917","13,956",2020-07-31 4:14PM EDT,27.52%
2020-08-02,SPY200821P00309000,PUT,2020-08-21,309.00,2.00,2.01,"1,840","7,462",2020-07-31 4:04PM EDT,27.15%
2020-08-02,SPY200821P00310000,PUT,2020-08-21,310.00,2.13,2.14,"9,937","108,990",2020-07-31 4:14PM EDT,26.80%
2020-08-02,SPY200821P00311000,PUT,2020-08-21,311.00,2.26,2.28,"2,381","15,991",2020-07-31 4:14PM EDT,26.44%
2020-08-02,SPY200821P00312000,PUT,2020-08-21,312.00,2.41,2.43,"2,631","19,668",2020-07-31 4:14PM EDT,26.09%
2020-08-02,SPY200821P00313000,PUT,2020-08-21,313.00,2.56,2.58,"2,713","8,526",2020-07-31 4:08PM EDT,25.69%
2020-08-02,SPY200821P00314000,PUT,2020-08-21,314.00,2.73,2.75,"2,897","15,698",2020-07-31 4:10PM EDT,25.33%
2020-08-02,SPY200821P00315000,PUT,2020-08-21,315.00,2.91,2.92,"11,726","97,839",2020-07-31 4:13PM EDT,24.93%
2020-08-02,SPY200821P00316000,PUT,2020-08-21,316.00,3.09,3.11,"2,899","7,225",2020-07-31 4:10PM EDT,24.55%
2020-08-02,SPY200821P00317000,PUT,2020-08-21,317.00,3.29,3.31,"8,570","9,764",2020-07-31 4:13PM EDT,24.16%
2020-08-02,SPY200821P00318000,PUT,2020-08-21,318.00,3.50,3.53,"2,602","11,847",2020-07-31 4:13PM EDT,23.80%
2020-08-02,SPY200821P00319000,PUT,2020-08-21,319.00,3.72,3.75,"2,586","6,007",2020-07-31 4:00PM EDT,23.37%
2020-08-02,SPY200821P00320000,PUT,2020-08-21,320.00,3.96,3.99,"32,394","61,622",2020-07-31 4:14PM EDT,22.96%
2020-08-02,SPY200821P00321000,PUT,2020-08-21,321.00,4.22,4.25,"12,074","8,298",2020-07-31 4:11PM EDT,22.57%
2020-08-02,SPY200821P00322000,PUT,2020-08-21,322.00,4.49,4.52,"5,048","14,759",2020-07-31 4:13PM EDT,22.14%
2020-08-02,SPY200821P00323000,PUT,2020-08-21,323.00,4.78,4.81,"5,447","6,643",2020-07-31 4:13PM EDT,21.71%
2020-08-02,SPY200821P00324000,PUT,2020-08-21,324.00,5.09,5.12,"7,412","4,886",2020-07-31 4:14PM EDT,21.28%
2020-08-02,SPY200821P00325000,PUT,2020-08-21,325.00,5.43,5.46,"10,841","9,690",2020-07-31 4:14PM EDT,20.88%
2020-08-02,SPY200821P00326000,PUT,2020-08-21,326.00,5.79,5.82,"7,337","4,585",2020-07-31 4:13PM EDT,20.47%
2020-08-02,SPY200821P00327000,PUT,2020-08-21,327.00,6.17,6.21,"2,555","6,241",2020-07-31 4:14PM EDT,20.07%
2020-08-02,SPY200821P00328000,PUT,2020-08-21,328.00,6.59,6.63,"2,159","2,104",2020-07-31 4:14PM EDT,19.68%
2020-08-02,SPY200821P00329000,PUT,2020-08-21,329.00,7.03,7.08,"2,017","2,600",2020-07-31 4:00PM EDT,19.29%
2020-08-02,SPY200821P00330000,PUT,2020-08-21,330.00,7.51,7.56,"3,775","3,401",2020-07-31 4:07PM EDT,18.92%
2020-08-02,SPY200821P00331000,PUT,2020-08-21,331.00,8.03,8.08,964,"2,191",2020-07-31 4:03PM EDT,18.57%
2020-08-02,SPY200821P00332000,PUT,2020-08-21,332.00,8.58,8.63,650,"1,563",2020-07-31 3:50PM EDT,18.22%
2020-08-02,SPY200821P00333000,PUT,2020-08-21,333.00,9.16,9.21,187,"1,543",2020-07-31 4:06PM EDT,17.86%
2020-08-02,SPY200821P00334000,PUT,2020-08-21,334.00,9.78,9.84,54,"3,444",2020-07-31 4:04PM EDT,17.57%
2020-08-02,SPY200821P00335000,PUT,2020-08-21,335.00,10.42,10.52,737,"2,050",2020-07-31 4:14PM EDT,17.35%
2020-08-02,SPY200821P00336000,PUT,2020-08-21,336.00,11.12,11.22,104,555,2020-07-31 4:08PM EDT,17.09%
2020-08-02,SPY200821P00337000,PUT,2020-08-21,337.00,11.85,11.95,5,"2,531",2020-07-31 3:32PM EDT,16.83%
2020-08-02,SPY200821P00338000,PUT,2020-08-21,338.00,12.62,12.73,52,122,2020-07-31 4:10PM EDT,16.68%
2020-08-02,SPY200821P00339000,PUT,2020-08-21,339.00,13.42,13.53,16,70,2020-07-31 1:06PM EDT,16.50%
2020-08-02,SPY200821P00340000,PUT,2020-08-21,340.00,14.26,14.37,152,"3,319",2020-07-31 3:58PM EDT,16.42%
2020-08-02,SPY200821P00341000,PUT,2020-08-21,341.00,14.99,15.33,1,140,2020-07-31 12:38PM EDT,16.98%
2020-08-02,SPY200821P00342000,PUT,2020-08-21,342.00,15.88,16.22,5,37,2020-07-31 3:57PM EDT,17.04%
2020-08-02,SPY200821P00343000,PUT,2020-08-21,343.00,16.79,17.13,2,41,2020-07-31 12:39PM EDT,17.15%
2020-08-02,SPY200821P00344000,PUT,2020-08-21,344.00,17.71,18.06,21,20,2020-07-29 12:36PM EDT,17.35%
2020-08-02,SPY200821P00345000,PUT,2020-08-21,345.00,18.65,19.00,15,102,2020-07-30 2:21PM EDT,17.55%
2020-08-02,SPY200821P00346000,PUT,2020-08-21,346.00,19.60,19.95,1,69,2020-07-30 9:45AM EDT,17.80%
2020-08-02,SPY200821P00347000,PUT,2020-08-21,347.00,20.56,20.91,26,11,2020-07-27 3:22PM EDT,18.09%
2020-08-02,SPY200821P00348000,PUT,2020-08-21,348.00,21.52,21.88,1,7,2020-07-30 9:46AM EDT,18.43%
2020-08-02,SPY200821P00349000,PUT,2020-08-21,349.00,22.49,22.85,1,165,2020-07-30 9:46AM EDT,18.75%
2020-08-02,SPY200821P00350000,PUT,2020-08-21,350.00,23.47,23.83,14,579,2020-07-31 3:37PM EDT,19.14%
2020-08-02,SPY200821P00351000,PUT,2020-08-21,351.00,24.45,24.81,1,15,2020-07-28 11:48AM EDT,19.53%
2020-08-02,SPY200821P00352000,PUT,2020-08-21,352.00,25.43,25.80,2,5,2020-07-31 12:07PM EDT,20.00%
2020-08-02,SPY200821P00353000,PUT,2020-08-21,353.00,26.42,26.78,2,20,2020-07-30 12:57PM EDT,20.34%
2020-08-02,SPY200821P00354000,PUT,2020-08-21,354.00,27.41,27.77,1,1,2020-07-31 1:51PM EDT,20.78%
2020-08-02,SPY200821P00355000,PUT,2020-08-21,355.00,28.40,28.76,1,33,2020-07-31 4:00PM EDT,21.22%
2020-08-02,SPY200821P00356000,PUT,2020-08-21,356.00,29.39,29.76,-,10,2020-07-30 9:31AM EDT,21.78%
2020-08-02,SPY200821P00357000,PUT,2020-08-21,357.00,30.38,30.75,-,2,2020-07-29 3:31PM EDT,22.22%
2020-08-02,SPY200821P00358000,PUT,2020-08-21,358.00,31.38,31.74,1,3,2020-07-30 9:32AM EDT,22.61%
2020-08-02,SPY200821P00360000,PUT,2020-08-21,360.00,33.37,33.73,2,146,2020-07-30 11:59AM EDT,23.54%
2020-08-02,SPY200821P00365000,PUT,2020-08-21,365.00,38.35,38.72,1,41,2020-07-30 9:33AM EDT,26.03%
2020-08-02,SPY200821P00370000,PUT,2020-08-21,370.00,43.35,43.72,40,25,2020-07-22 11:15AM EDT,28.61%
